epoch_no,source,size_bucket,total_active_stake_ada,active_pool_count,0pct_stake_ada,0pct_pool_count,gt_0_0001pct_stake_ada,gt_0_0001pct_pool_count,0001pct_001pct_stake_ada,0001pct_001pct_pool_count,001pct_01pct_stake_ada,001pct_01pct_pool_count,01pct_1pct_stake_ada,01pct_1pct_pool_count,1pct_10pct_stake_ada,1pct_10pct_pool_count,10pct_50pct_stake_ada,10pct_50pct_pool_count,gt_50pct_stake_ada,gt_50pct_pool_count
550,local_history,3M-10M ADA,1317175233.2084708,227,53335684.072546996,8,75676339.029814,12,130077281.40940198,21,154495688.029345,28,456174217.813356,75,369193141.1924491,66,72844094.70276701,16,5378786.95879,1
550,local_history,<3M ADA,607942589.6489772,2026,19971841.303016,144,10745093.754329003,13,23752884.217997003,41,64046427.81816702,96,116762792.78715596,184,249436541.10090297,397,85841812.94231601,424,37385195.72509398,727
550,local_history,>70M ADA,4719100931.872562,65,1647466861.7515583,23,678673976.326238,9,0.0,0,0.0,0,1010758735.4250041,14,515801211.704741,7,74899669.891356,1,791500476.773666,11
551,local_history,10M-30M ADA,4505550324.769418,236,226454293.966688,12,513108219.774813,30,524255501.133178,29,488009579.74833804,24,1963559985.090218,96,674906955.6858909,39,33368840.235238,2,81886949.13505301,4
551,local_history,30M-70M ADA,10609962364.626434,228,1382625144.2026703,30,2137148774.9034772,48,690374143.539601,16,1319340349.3688006,29,3119655244.992981,65,1307496467.442592,28,290072183.421519,6,363250056.754784,6
551,local_history,3M-10M ADA,1286095323.1374366,223,51903502.880099,8,70501863.79851499,11,129786975.538813,21,152330783.36173603,28,441453402.48636407,73,358892345.6631691,64,72692042.684354,16,8534406.724387,2
551,local_history,<3M ADA,609164041.1984618,2031,20120026.367259003,149,11715576.576521002,14,23912540.152962,41,63498741.25173901,95,122182116.27190296,186,250425698.831249,396,81485665.820387,423,35823675.926442064,727
551,local_history,>70M ADA,4828940435.037185,64,1750177600.9310362,22,673712704.683569,9,70161823.365742,1,0.0,0,951590851.946752,13,514112652.85972,7,75304424.324353,1,793880376.926013,11
552,local_history,10M-30M ADA,4538040114.614241,238,246551882.976803,13,529814819.589413,31,523429216.23407215,29,487964988.901015,24,1956327654.5684457,96,673185989.3200241,39,33571794.539274,2,87193768.485194,4
552,local_history,30M-70M ADA,10425671543.784775,225,1353595786.7215319,29,2137121006.3349738,48,740746032.2081649,17,1271524010.9465911,28,3066414602.9083242,64,1344571409.9545188,29,150525645.51705998,4,361173049.19361395,6
552,local_history,3M-10M ADA,1287775710.5624368,224,58880575.521493,9,70722043.34399799,11,123368900.97121301,20,151450264.40939197,28,449356283.40611,74,352796600.07643414,64,72637913.181208,16,8563129.652589,2
552,local_history,<3M ADA,603733028.4116607,2031,17603900.07558999,147,11698125.743689,14,23792743.563177995,41,62655926.322075,94,126303752.35900296,187,244177833.7664701,395,81452388.27232899,421,36048358.309328064,732
552,local_history,>70M ADA,4977639895.27809,66,1750042166.709518,22,668414547.5740709,9,71147116.974999,1,0.0,0,953214000.569411,13,515654072.77050006,7,217072530.03267097,3,802095460.646921,11
553,local_history,10M-30M ADA,4587377384.231701,241,272338247.54614604,14,501857559.352652,30,539214901.456586,30,487344302.9309231,24,1993748562.1171532,98,672148568.7830489,39,52693555.310586005,3,68031686.734605,3
553,local_history,30M-70M ADA,10618725006.917706,227,1347051965.854725,29,2265865190.4657702,50,741903145.8453261,17,1270873616.409554,28,3043526907.8805704,63,1433160750.752506,30,155334513.077413,4,361008916.63184303,6
553,local_history,3M-10M ADA,1292376629.03082,226,51897750.955915995,8,70837837.86853199,11,131119334.85813498,21,154764739.265912,29,439399670.47942895,73,363044090.766592,66,72647378.79609501,16,8665826.040209,2
553,local_history,<3M ADA,594974959.497742,2026,17541581.53299399,146,11673876.102564998,14,23816228.536089007,41,61506617.18368299,95,124901554.40388,186,238277269.95663795,390,80989643.27074103,423,36268188.51115208,731
553,local_history,>70M ADA,4676291291.6362,62,1750147784.9661832,22,446661093.460986,6,71908951.388111,1,0.0,0,945367049.1699951,13,443621501.10556895,6,217114885.07089204,3,801470026.474463,11
554,local_history,10M-30M ADA,4549892633.954063,242,202103392.787856,12,571759211.210616,33,541410477.6022248,30,485777900.46329993,24,1966057177.3922415,98,672925234.727548,39,33760429.450325,2,76098810.31995401,4
554,local_history,30M-70M ADA,10997417153.026878,235,1698370555.358799,37,2220110183.6442904,49,743805980.7323321,17,1274730969.705737,28,3162672184.5700064,65,1380655879.0065134,29,155786245.198285,4,361285154.810915,6
554,local_history,3M-10M ADA,1278875484.4286392,225,50179602.14371199,7,70492381.20303501,11,123482448.606944,20,158447055.43196696,30,440285427.5711629,74,354566948.22019297,65,72674502.17482501,16,8747119.0768,2
554,local_history,<3M ADA,590535121.9511365,2020,20710588.467354003,142,12533355.732857,15,24034516.756099008,41,60373035.73343902,94,116790077.58587201,183,238343504.9397271,390,81604934.74438502,426,36145107.991404064,729
554,local_history,>70M ADA,4408286210.466063,61,1474487314.535055,21,443210434.54783607,6,71625732.117562,1,0.0,0,950976217.417797,13,448932438.2406851,6,217241202.83103597,3,801812870.776092,11
555,local_history,10M-30M ADA,4554473477.760593,239,211455428.759909,11,558772974.7775191,32,564625284.3950499,31,486000756.92936206,24,1960223537.2354705,97,663233707.7974199,38,34024846.179191,2,76136941.686673,4
555,local_history,30M-70M ADA,11137947327.042614,238,1727547949.6796348,37,2389705231.430394,53,790524000.7048409,18,1281089959.3947985,28,3055030063.688445,63,1380753931.6990342,29,151169408.099056,4,362126782.346411,6
555,local_history,3M-10M ADA,1282874385.142252,225,54152649.741845004,8,70370188.124312,11,120096583.14448199,19,160795827.686405,30,435111867.7774729,73,361217763.7151079,66,72375243.06882,16,8754261.883807,2
555,local_history,<3M ADA,596825552.3256152,2017,21017351.526397005,142,12540737.001373,15,28818280.682706002,41,59874615.015168,94,118767250.859742,182,237151844.14330584,393,82546024.94169307,425,36109448.15523107,725
555,local_history,>70M ADA,4477311445.5136595,62,1474529861.3531463,21,442475192.00532395,6,71705637.457011,1,0.0,0,1022937847.1381919,14,446298474.28734004,6,217446257.11218798,3,801918176.160459,11
556,local_history,10M-30M ADA,4555288252.0828,239,208953110.222546,11,582480409.419892,33,564013122.935872,31,486857464.794005,24,1938799045.708876,96,663595650.535453,38,34415505.157004,2,76173943.30915299,4
556,local_history,30M-70M ADA,10879054890.90033,234,1556308119.9609714,34,2317208642.604101,52,788922019.885213,18,1288863598.9364278,28,3034799517.534274,63,1380248793.104181,29,150033586.883773,4,362670611.991397,6
556,local_history,3M-10M ADA,1264138935.3812342,224,50184759.878978,7,61945845.639938,10,118044306.802421,19,160013157.620357,30,422698077.5811861,72,370361337.1371889,68,72133379.58475201,16,8758071.136413,2
556,local_history,<3M ADA,598389662.3018063,2016,23665768.858303,144,12498295.409878,15,28991567.203600008,41,60366057.92450899,93,120923926.84317805,181,230746427.9117488,391,85255861.29111913,425,35941756.859471075,726
556,local_history,>70M ADA,4757230350.006684,65,1614640042.2919877,23,577421596.968109,7,71792734.67841,1,0.0,0,1024813657.1632619,14,448648764.28818804,6,217651091.14131796,3,802262463.475408,11
557,local_history,10M-30M ADA,4558407080.827341,240,210198806.718194,11,580818622.2688179,33,560079461.0563459,31,444771366.538912,22,1977726154.7192688,98,675436677.6565869,39,34413850.591518,2,74962141.27769701,4
557,local_history,30M-70M ADA,10887615012.17877,234,1555302976.110304,34,2325358667.0928764,52,789308624.5038952,18,1341261992.2437491,29,2902368880.182567,60,1461611539.2097998,31,149779050.99435198,4,362623281.841234,6
557,local_history,3M-10M ADA,1272055610.1030734,226,54403586.235059,8,61649350.374437004,10,123979440.761204,20,162074957.91692206,30,431597923.41760206,73,354130752.9756799,66,75596911.54755199,17,8622686.874618001,2
557,local_history,<3M ADA,598845246.2039748,2006,22546406.198381,142,12431501.994865002,15,29218971.102394003,43,58152277.38321002,91,125837136.110267,183,231011349.9486889,387,84536132.58808601,430,35111470.87808303,715
557,local_history,>70M ADA,4764260177.616098,65,1614751737.6273468,23,579062915.1479931,7,72631812.781137,1,0.0,0,1026328398.422437,14,449194498.819272,6,219374881.821182,3,802915932.9967301,11
558,local_history,10M-30M ADA,4660291468.76824,244,219831646.50373903,11,590412569.0531679,34,560219973.8551389,31,474793973.45720595,23,2026484872.3968189,100,678589345.3800429,39,34613552.740731,2,75345535.381391,4
558,local_history,30M-70M ADA,10803160603.86403,231,1554793086.38486,34,2204405619.916505,50,786963561.693163,18,1316361207.4485462,28,2978221036.735072,60,1450953324.910222,31,150629908.12668502,4,360832858.64898205,6
558,local_history,3M-10M ADA,1255497729.6859467,224,50275703.741042,7,52364177.513699,9,123425438.479264,20,162128050.50228497,30,433861146.177275,74,349970633.4353511,65,75049479.124997,17,8423100.712033,2
558,local_history,<3M ADA,599962276.8276892,2008,24122252.044939008,144,12459488.184778,15,29555330.418530006,43,58163606.89038701,92,128138796.22225296,184,228128424.59083983,387,84077931.70714404,427,35316446.76881904,716
558,local_history,>70M ADA,4766280171.854992,65,1544604842.5517902,22,715010853.91468,9,72258387.174709,1,0.0,0,886030180.8960521,12,449093462.919824,6,221669714.651011,3,877612729.7469261,12
559,local_history,10M-30M ADA,4611309927.708408,241,246079597.99256304,12,573224449.485473,33,558330345.5242201,31,443077832.72699,22,2023799544.062826,100,656052771.642542,37,35014222.355016,2,75731163.918778,4
559,local_history,30M-70M ADA,10860155950.236956,232,1544219659.3851292,33,2244742539.8191724,51,786805407.221146,18,1337852627.229499,29,2976396181.769814,60,1464942220.8186321,31,149256967.906262,4,355940346.087291,6
559,local_history,3M-10M ADA,1275543303.1443112,226,59362501.263675,8,52305114.559216,9,132244120.05228697,22,163916692.75389004,30,424325708.34198505,73,362880494.16550994,66,75112249.333995,17,5396422.673753,1
559,local_history,<3M ADA,592754408.017873,2007,23326386.388866,144,12381317.39198,15,25496604.229054004,42,57729826.775420025,91,128897278.53094798,184,223245602.8805659,384,83571771.89832695,429,38105619.92271304,718
559,local_history,>70M ADA,4740552284.626818,65,1544656339.81538,22,685210250.9850678,9,71837249.913447,1,0.0,0,888215270.8763089,12,449069963.32641596,6,222538482.120838,3,879024727.589359,12
560,local_history,10M-30M ADA,4600052641.2022505,242,246900267.184688,12,573857528.857193,33,569603608.6119161,32,442330040.21035403,22,1992109014.1602027,99,664209730.8258818,38,35328445.388407,2,75714005.963606,4
560,local_history,30M-70M ADA,10982455912.536236,234,1546815104.9467487,33,2316843269.1676984,52,832386315.9218531,19,1346495377.2202268,29,3052829276.542639,62,1430052974.4771743,30,148786408.299611,4,308247185.960289,5
560,local_history,3M-10M ADA,1237160726.4296887,220,58925599.267798,8,52267696.775268994,9,122766120.34327899,20,154932854.264712,29,419917043.324466,72,347849053.179222,64,75103054.78453802,17,5399304.490405,1
560,local_history,<3M ADA,596222054.1275107,2011,21769771.886611998,143,14239641.438664995,15,31138151.198311005,47,55046262.02239101,88,129990342.63543397,187,225159008.59148803,387,83025563.01192102,427,35853313.34269,717
560,local_history,>70M ADA,4670209860.622884,64,1544675401.4336598,22,617276135.077162,8,71927419.644481,1,0.0,0,886584405.9118669,12,448595442.214827,6,222403553.18746096,3,878747503.153427,12
561,local_history,10M-30M ADA,4592660733.7609625,243,255030146.777203,13,545523129.4446812,32,569831452.161453,32,451035162.93375295,22,1993187752.412689,100,663990594.852751,38,38159014.054976,2,75903481.12346,4
561,local_history,30M-70M ADA,10761674778.369888,230,1521171446.226023,32,2359706662.5223293,53,828751906.0667932,19,1322256114.5277154,28,2875810479.5997667,59,1397289554.256086,30,148382887.882481,4,308305727.288694,5
561,local_history,3M-10M ADA,1217592093.5361378,218,49774661.996686,7,52156216.376235,9,122690939.76345102,20,154754059.03394103,29,415240806.047275,72,342542144.8137821,63,75031804.180811,17,5401461.323957,1
561,local_history,<3M ADA,595184494.2815634,2009,22213790.032672998,144,14181018.500000002,15,30716173.980528004,44,54988591.048974015,89,126863511.1617,188,227244569.313009,391,82792974.36271699,424,36183865.881962985,714
561,local_history,>70M ADA,4942295931.03257,68,1614750324.3680806,23,613957428.517928,8,71664153.872954,1,0.0,0,1025646738.464065,14,514743246.087186,7,222631917.177697,3,878902122.5446591,12
562,local_history,10M-30M ADA,4600847639.875993,242,257856756.72652102,13,558336572.204837,33,566871179.182131,32,481291912.4291461,23,1956140695.818561,97,663597011.0449672,38,39945041.089739,2,76808471.380092,4
562,local_history,30M-70M ADA,10669494097.34278,228,1525960835.982636,32,2176266654.4754333,50,827061806.6212021,19,1286540091.7804718,27,2946712185.4292393,60,1397595312.52137,30,148491174.04210702,4,360866036.490322,6
562,local_history,3M-10M ADA,1228421546.329419,220,48834167.567965,7,52146558.895246,9,126123629.93925199,21,154779524.84233,29,419746223.823322,72,346397376.026545,64,74991527.828176,17,5402537.406583,1
562,local_history,<3M ADA,593427330.6220993,2008,21882690.625853002,144,12163592.922783999,15,26318165.757295005,41,55642801.871024005,92,127860288.27716695,189,231177684.6388742,391,82222421.57613201,421,36159684.95297098,715
562,local_history,>70M ADA,4963549591.001452,68,1614735666.8772259,23,700568946.1734719,9,71669158.287569,1,0.0,0,959626570.9135259,13,515058255.82119596,7,222836223.47165102,3,879054769.456814,12
563,local_history,10M-30M ADA,4612736663.088469,241,260399217.987461,13,583289129.6850749,34,567507293.0569631,32,479648127.102527,23,1937627403.2044106,95,664791722.9612321,38,40467167.460133,2,79006601.630667,4
563,local_history,30M-70M ADA,10630756174.2539,225,1528977014.5944998,32,2195054795.5434585,48,828399235.6720898,19,1286832209.23324,27,2983052209.8993745,61,1299253099.794074,28,148760376.64111,4,360427232.876057,6
563,local_history,3M-10M ADA,1257397572.625134,223,54557585.926691,8,52116568.891242005,9,126292555.37290402,21,154627288.74453402,29,437364163.27075684,73,347043605.64412916,64,79992193.47960001,18,5403611.295277,1
563,local_history,<3M ADA,585396114.9505389,2009,17241911.495681997,142,15672319.393215997,19,26175740.815144997,38,54169822.22447399,92,124794936.35673794,192,231239530.41104203,387,80520059.97620001,423,35581794.27804199,716
563,local_history,>70M ADA,4873007571.21342,67,1614770307.3939903,23,542809546.280845,7,71261105.621693,1,0.0,0,960575509.5622699,13,581415780.846446,8,222826763.257891,3,879348558.250284,12
564,local_history,10M-30M ADA,4642686912.714823,242,278403095.051177,13,609523817.2492551,35,567105430.40448,32,478275411.353762,23,1950573741.7481558,96,638835921.39287,37,40833677.520408,2,79135817.994713,4
564,local_history,30M-70M ADA,10575743912.529613,224,1596985817.737806,33,2045835234.3937943,45,826739128.4289023,19,1274815240.315361,27,3061607792.0268226,63,1260137154.2017322,27,148932895.540946,4,360690649.884248,6
564,local_history,3M-10M ADA,1243293760.2151148,222,54335721.758493006,8,52081540.434548,9,126407637.25555299,21,154437659.80112898,29,420307768.00740504,71,350257805.016065,65,80060228.199321,18,5405399.7426,1
564,local_history,<3M ADA,589225512.1428107,2011,19484127.163057998,142,15624985.066909002,19,27504424.008388,40,55493730.84375899,94,122512826.37203592,190,232646201.93387014,384,80254619.34582399,422,35704597.40896698,720
564,local_history,>70M ADA,4871406739.642762,67,1541630688.390775,22,616366269.952828,8,71319173.251854,1,0.0,0,955782399.9107299,13,583912061.7689401,8,222816205.569938,3,879579940.797698,12
565,local_history,10M-30M ADA,4525986511.0826645,236,197294211.220383,10,587478019.0217072,33,578557217.8137531,33,449647169.20459706,21,1951120115.8273025,96,641794277.873368,37,41650315.680357,2,78445184.441199,4
565,local_history,30M-70M ADA,10330444935.211338,222,1684856117.3361647,36,1907732489.558468,43,775114260.3985432,18,1323370876.073738,28,2922706394.1645713,61,1259217068.704277,27,149121356.711366,4,308326372.264216,5
565,local_history,3M-10M ADA,1284871597.9150405,228,54469474.996161,8,61000067.20577,11,139991962.297567,23,160721076.55664405,30,426237619.07909703,71,357085849.47835994,66,79956944.27028601,18,5408604.031155,1
565,local_history,<3M ADA,584391841.9051366,2014,19614342.629467994,148,15671503.561003,19,27668333.861613,40,55663810.916624,93,124440690.31747106,192,224182523.33570585,380,81496630.87408096,426,35654006.40916999,716
565,local_history,>70M ADA,5232316924.570575,72,1541652290.9784708,22,761601117.9192811,10,71058316.105017,1,0.0,0,1095666940.6764858,15,586874200.9861159,8,223146011.49406397,3,952318046.41114,13
566,local_history,10M-30M ADA,4513477362.120447,236,197781271.998024,10,589748258.6000581,33,579744577.6157349,33,440832330.1770549,21,1951666290.1731632,96,636031048.1095239,37,42022387.948151,2,75651197.498735,4
566,local_history,30M-70M ADA,10296993887.218266,221,1584847007.0052996,34,1910408981.2200236,43,775210257.247329,18,1324659854.8183284,28,2959546413.0333843,61,1285506507.2780368,28,149360801.19935,4,307454065.41651404,5
566,local_history,3M-10M ADA,1281033163.2736173,228,65222515.131284006,9,55695613.603300996,10,145081631.87132502,25,160382669.480879,30,421455351.1194921,71,356557119.71969503,66,71228950.53851701,16,5409311.809124,1
566,local_history,<3M ADA,585671558.6889315,2013,19776388.320191994,148,18358817.891223002,22,27633256.747883003,42,54882729.68605299,90,127847961.15294096,194,218973472.18762803,376,83384371.94003092,428,34814560.76298099,713
566,local_history,>70M ADA,5232042324.19765,72,1611636740.0791545,23,762990923.3202441,10,70931458.901795,1,0.0,0,1024366701.7307131,14,662115996.633193,9,147649967.902064,2,952350535.630486,13
567,local_history,10M-30M ADA,4534296795.39552,237,195242274.99882802,10,591901393.190376,33,578466528.639298,33,435680987.6732,21,1952331656.0366433,96,662441716.5233411,38,42467910.681402,2,75764327.652432,4
567,local_history,30M-70M ADA,10280317271.0157,221,1663599788.1138687,36,1914433713.0410554,43,772181422.763316,18,1266760989.722346,27,2913151219.697259,60,1292660334.494247,28,149123327.836903,4,308406475.34671104,5
567,local_history,3M-10M ADA,1274341034.3369255,227,56451283.942348,8,55704990.871441,10,142380668.575379,24,162898730.728419,31,434683866.3197109,73,340556294.03194094,63,76253068.469983,17,5412131.397703,1
567,local_history,<3M ADA,581927415.617661,2009,18098599.10227899,148,17931680.58474,22,30161124.106326,44,60412635.735934004,92,117941607.35989203,186,223079335.85836098,380,79303907.63223793,425,34998525.237891994,712
567,local_history,>70M ADA,5240469913.052992,72,1541671930.733329,22,768408336.724276,10,70791458.887947,1,73456460.209531,1,1024146957.5635871,14,661684391.313863,9,147707414.00738,2,952602963.6130799,13
568,local_history,10M-30M ADA,4473723483.756246,235,114140946.55035302,7,591383037.5860931,33,577429081.118364,33,471849917.136938,23,1931274122.1594787,95,667963346.3805679,38,44167477.474594,2,75515555.349861,4
568,local_history,30M-70M ADA,10592982829.57846,226,1751173946.0227678,38,1979190371.1610355,44,774043144.402085,18,1291154438.242814,27,2914361474.9794226,60,1424391757.945643,30,151106012.75836,4,307561684.066335,5
568,local_history,3M-10M ADA,1272574085.74519,227,55969383.673772,8,55674508.624420986,10,143517913.685636,24,160186151.66141102,30,425983506.86143994,72,354996602.17970395,66,70832478.097731,16,5413540.961075,1
568,local_history,<3M ADA,577555687.6143996,2008,17293325.894618995,149,18144768.862597,23,28580783.703296,41,63980977.040370986,94,117790918.09011999,187,220011102.60212606,381,76054018.14702499,418,35699793.274246015,715
568,local_history,>70M ADA,5106092230.140245,70,1541691828.2077322,22,771352131.2841969,10,70829729.226753,1,74252578.837006,1,1030907195.0425141,14,516428358.04736894,7,147909290.222162,2,952721119.272513,13
569,local_history,10M-30M ADA,4509665350.396759,236,143412356.266251,8,591532914.8956671,33,578194407.3463781,33,471454876.0524479,23,1936710440.2709594,95,667530724.53493,38,44313199.455585,2,76516431.57454,4
569,local_history,30M-70M ADA,10435070018.064762,223,1731389371.0343804,37,1984204415.0831676,44,779706258.949943,18,1293383871.289688,27,2843832293.919604,59,1411827964.8661919,30,151974599.276931,4,238751243.644854,4
569,local_history,3M-10M ADA,1275269709.5335462,229,54337454.50034399,8,55674454.957697,10,145267348.982168,25,162804010.96556103,31,426827349.884731,72,354124373.06461614,66,70819772.817792,16,5414944.360638,1
569,local_history,<3M ADA,569067488.136024,2007,17078418.483621992,149,18146507.067874998,23,27005502.173943,41,63038097.32575199,94,114681843.64129,184,217537434.84747195,381,76547119.14788502,422,35032565.44818499,713
569,local_history,>70M ADA,5245966320.385082,72,1541682520.065877,22,773424824.321208,10,70457189.179722,1,72840573.092375,1,1099346180.7049909,15,516964120.7826359,7,218339212.21979296,3,952911700.0184809,13
570,local_history,10M-30M ADA,4510053492.70915,237,147716222.320703,8,590025762.3663989,33,608625083.9474722,35,429119403.689113,21,1933893180.5834255,95,679670216.3947629,39,44429578.070193,2,76574045.337082,4
570,local_history,30M-70M ADA,10400012018.863194,223,1737708443.259669,37,1915978786.3970897,43,818008474.5674249,19,1311395117.707411,28,2911530195.2581105,60,1355476872.7064302,29,110165357.121839,3,239748771.845214,4
570,local_history,3M-10M ADA,1257093675.622449,228,47955690.43695299,7,60540877.78437499,11,136251704.373593,24,162760946.488001,31,434554298.54288083,74,338677353.70310193,64,70935057.20871301,16,5417747.08483,1
570,local_history,<3M ADA,563988780.7000006,2008,17024447.31016599,153,17701288.494198002,22,26091053.498977,39,61486224.51554502,95,114698491.27913404,183,216117225.46799898,382,75853528.14691903,423,35016521.987062976,711
570,local_history,>70M ADA,5325487870.512017,73,1541683473.2458713,22,844565522.3567499,11,70572863.780569,1,146611958.401077,2,1032840532.2691619,14,517068764.93339205,7,218462444.199809,3,953682311.325388,13
571,local_history,10M-30M ADA,4507408975.64772,236,148377853.439694,8,611707361.5534308,34,592427995.1728351,34,422800092.32089204,21,1938650571.9929721,95,671544007.4405321,38,45124676.864643,2,76776416.86272201,4
571,local_history,30M-70M ADA,10585728025.797134,226,1734796225.0296607,37,1988595187.0556808,44,816409573.7820169,19,1309697700.0902212,28,3007216255.930382,62,1315789117.0468662,28,109959729.794901,3,303264237.067407,5
571,local_history,3M-10M ADA,1257576218.7580354,226,47872770.090537,7,56403088.759078,10,137806666.931681,24,163212900.320443,31,435033243.0537209,74,340834481.317704,63,70992863.705171,16,5420204.579701,1
571,local_history,<3M ADA,571299486.8187565,2011,16925147.410694,153,17762466.610474,22,25668493.720158998,39,61360612.05844702,97,117251425.70470795,182,221012068.71808296,378,76310325.61723804,426,35008946.978953995,714
571,local_history,>70M ADA,5106526343.8330555,70,1471653886.3905158,21,777488981.5487721,10,70484745.151348,1,146947539.725107,2,951492464.2326059,13,516515707.79091096,7,218516048.059222,3,953426970.9345711,13
572,local_history,10M-30M ADA,4509151839.460852,237,189029734.784571,10,589595914.7023122,33,624822550.6121168,36,421983112.889778,21,1950238065.814057,96,651836802.804404,37,16034614.247769,1,65611043.605845,3
572,local_history,30M-70M ADA,10271758642.69585,221,1538552911.535454,33,1862255206.0661721,42,814495936.530611,19,1396226716.777451,29,2998822599.553468,62,1182781610.035362,26,176198574.68297902,5,302425087.514357,5
572,local_history,3M-10M ADA,1256936978.2552593,227,52832406.026809,8,56321842.631606,10,140630039.29309198,25,162809407.85959703,31,426373757.5959559,73,339398423.146363,63,65739708.88732,15,12831392.814516,2
572,local_history,<3M ADA,572159007.8491706,2011,16793238.82303799,153,17649032.756768998,22,22548844.65188,38,60338713.754831,96,121840460.67821999,184,219998203.72555602,376,78237198.34509504,428,34753315.113781996,714
572,local_history,>70M ADA,5318028739.764023,73,1542322718.959919,22,849560572.880373,11,70266813.472182,1,74180707.358773,1,948473082.006314,13,587116480.415526,8,218486148.32324797,3,1027622216.3476859,14
573,local_history,10M-30M ADA,4478957485.551456,234,128702857.736435,8,584137377.0117059,32,670321371.3315912,37,470574314.6858851,23,1905365657.1949341,94,643676704.3308401,36,15901649.642745,1,60277553.617323,3
573,local_history,30M-70M ADA,10214004454.363747,221,1574529396.4549406,34,1812448750.5729191,42,980208649.5426979,22,1211625501.8373039,26,3124104530.378825,64,1067008894.8964521,24,141159451.77645302,4,302919278.904155,5
573,local_history,3M-10M ADA,1285235848.178265,227,63134503.232446,9,66062788.927467994,11,140670261.466316,25,191394326.46550104,35,402305112.42854685,68,342496083.776752,62,66336086.107710995,15,12836685.773524001,2
573,local_history,<3M ADA,580553847.2336812,2011,16263616.46144999,150,18715473.363159,23,21259326.663776997,39,62420001.316348,98,125959870.343282,184,223686401.5354189,376,77443781.99693704,424,34805375.55331,717
573,local_history,>70M ADA,5330889998.108003,73,1542123606.294282,22,851852776.0412301,11,70066243.031744,1,146742606.086524,2,880132254.0985869,12,592574575.5907071,8,219672840.577719,3,1027725096.3872081,14
574,local_history,10M-30M ADA,4434498384.240834,232,139745443.695942,9,567268645.5167488,31,669490828.132108,37,446129661.50751394,22,1855034502.5577102,92,678683883.737335,37,16993119.668646,1,61152299.424830996,3
574,local_history,30M-70M ADA,10041810991.271677,219,1558029337.312292,34,1779094512.023944,42,1049629650.8953989,23,1261940988.882637,27,2916404564.5224495,61,1096874002.6037989,24,141226888.258004,4,238611046.77314597,4
574,local_history,3M-10M ADA,1283854291.2796953,227,63786108.259279996,9,65349417.23538901,11,140314761.55110997,25,191904273.77471605,35,403468114.126452,68,335788622.5890529,61,71000327.489029,16,12242666.254666999,2
574,local_history,<3M ADA,581196094.8412803,2011,17619693.440935995,151,18314144.804713998,23,21522270.352608994,40,59455442.47498001,95,130276846.45100294,191,222343608.951593,377,77108385.29136407,419,34555703.074081995,715
574,local_history,>70M ADA,5557283385.23877,76,1542104607.6072528,22,927353987.0834671,12,0.0,0,146900708.45121402,2,1095372998.6079788,15,523625519.474479,7,219799998.65363997,3,1102125565.360738,15
575,local_history,10M-30M ADA,4444736343.321981,231,171243175.88443202,10,563498064.2033209,31,667275571.3930199,37,434575264.919469,21,1843382641.491368,91,687211479.7990011,37,17041765.591657,1,60508380.03971,3
575,local_history,30M-70M ADA,9950233006.146172,218,1622625444.502314,35,1751327882.9462402,42,1051569765.3562431,23,1200174775.8443909,26,2880944573.942586,61,1063560501.1672741,23,140919231.042856,4,239110831.34426498,4
575,local_history,3M-10M ADA,1276816708.6480007,224,55037030.558797,8,64843835.408592,11,137348244.75658798,24,187846151.19759104,34,408767656.1253901,68,344835911.95102805,62,65889664.630187005,15,12248214.019828,2
575,local_history,<3M ADA,592492748.6313426,2013,18173247.704995003,151,15584768.630946,22,25161922.471291,42,63557540.46284801,95,135210320.55482203,196,219415046.43659207,376,80928760.90185907,418,34461141.467989996,713
575,local_history,>70M ADA,5631273331.410978,77,1472116214.223478,21,923734505.4270451,12,0.0,0,221966999.401698,3,1173643192.355865,16,517123950.344577,7,219914275.674402,3,1102774193.983912,15
576,local_history,10M-30M ADA,4491575376.466161,234,172576871.717251,10,552457006.307197,31,633581016.0494729,36,522995397.01435095,24,1809176212.4171102,90,722534182.0199771,39,17021207.512147,1,61233483.428652,3
576,local_history,30M-70M ADA,9964384935.367453,217,1571298451.3625667,34,1722537712.412123,42,1066451832.671299,24,1160358957.985845,24,2868689113.931431,60,1195005941.715449,25,141773533.279753,4,238269392.008982,4
576,local_history,3M-10M ADA,1260024291.0617378,223,53403420.98669399,8,64412560.10503399,11,137917104.761502,24,187543802.75654402,34,403840401.586571,67,334705220.70485693,62,65946971.983433,15,12254808.177103002,2
576,local_history,<3M ADA,589452520.8063035,2014,17567408.920306996,150,15463151.429725997,22,25032056.697671,42,63744615.81971701,98,133280755.54305798,192,218251281.963911,375,81670061.28962706,421,34443189.142287,714
576,local_history,>70M ADA,5573697046.603255,76,1545248139.2638197,22,928730202.765798,12,0.0,0,232297260.54687,3,1099051085.112331,15,443606263.300094,6,219878999.52393597,3,1104885096.090404,15
577,local_history,10M-30M ADA,4442801274.482695,231,160181064.373599,9,558764502.193435,31,627701286.7882841,35,518909597.20319,24,1758127890.7010846,88,740182284.7915952,40,16834400.628903,1,62100247.802604996,3
